venue_name,address,rating,reviews,price,type,lat,lng,day_of_week,hour,hour_label,busyness,busyness_info
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Sunday,12,12 PM,38,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Sunday,13,1 PM,48,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Sunday,14,2 PM,52,Usually a little busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Sunday,15,3 PM,57,Usually a little busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Sunday,16,4 PM,56,Usually a little busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Sunday,17,5 PM,51,Usually a little busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Sunday,18,6 PM,44,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Sunday,19,7 PM,38,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Sunday,20,8 PM,26,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Sunday,21,9 PM,21,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Sunday,22,10 PM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Sunday,23,11 PM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Monday,6,6 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Monday,7,7 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Monday,8,8 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Monday,9,9 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Monday,10,10 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Monday,11,11 AM,38,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Monday,12,12 PM,47,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Monday,13,1 PM,48,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Monday,14,2 PM,42,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Monday,15,3 PM,35,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Monday,16,4 PM,34,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Monday,17,5 PM,36,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Monday,18,6 PM,45,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Monday,19,7 PM,45,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Monday,20,8 PM,48,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Monday,21,9 PM,46,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Monday,22,10 PM,38,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Monday,23,11 PM,28,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Tuesday,6,6 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Tuesday,7,7 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Tuesday,8,8 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Tuesday,9,9 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Tuesday,10,10 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Tuesday,11,11 AM,28,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Tuesday,12,12 PM,30,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Tuesday,13,1 PM,31,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Tuesday,14,2 PM,33,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Tuesday,15,3 PM,35,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Tuesday,16,4 PM,42,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Tuesday,17,5 PM,49,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Tuesday,18,6 PM,53,Usually a little busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Tuesday,19,7 PM,51,Usually a little busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Tuesday,20,8 PM,52,Usually a little busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Tuesday,21,9 PM,50,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Tuesday,22,10 PM,52,Usually a little busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Tuesday,23,11 PM,44,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Tuesday,0,12 AM,36,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Wednesday,6,6 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Wednesday,7,7 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Wednesday,8,8 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Wednesday,9,9 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Wednesday,10,10 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Wednesday,11,11 AM,26,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Wednesday,12,12 PM,35,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Wednesday,13,1 PM,41,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Wednesday,14,2 PM,35,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Wednesday,15,3 PM,32,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Wednesday,16,4 PM,35,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Wednesday,17,5 PM,45,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Wednesday,18,6 PM,50,Usually a little busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Wednesday,19,7 PM,43,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Wednesday,20,8 PM,35,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Wednesday,21,9 PM,27,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Wednesday,22,10 PM,24,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Wednesday,23,11 PM,20,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Thursday,6,6 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Thursday,7,7 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Thursday,8,8 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Thursday,9,9 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Thursday,10,10 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Thursday,11,11 AM,28,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Thursday,12,12 PM,37,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Thursday,13,1 PM,37,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Thursday,14,2 PM,39,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Thursday,15,3 PM,39,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Thursday,16,4 PM,51,Usually a little busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Thursday,17,5 PM,58,Usually a little busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Thursday,18,6 PM,60,Usually a little busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Thursday,19,7 PM,53,Usually a little busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Thursday,20,8 PM,47,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Thursday,21,9 PM,43,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Thursday,22,10 PM,35,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Thursday,23,11 PM,30,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Friday,6,6 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Friday,7,7 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Friday,8,8 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Friday,9,9 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Friday,10,10 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Friday,11,11 AM,43,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Friday,12,12 PM,56,Usually a little busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Friday,13,1 PM,56,Usually a little busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Friday,14,2 PM,55,Usually a little busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Friday,15,3 PM,60,Usually a little busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Friday,16,4 PM,75,Usually a little busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Friday,17,5 PM,88,Usually as busy as it gets
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Friday,18,6 PM,96,Usually as busy as it gets
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Friday,19,7 PM,92,Usually as busy as it gets
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Friday,20,8 PM,87,Usually as busy as it gets
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Friday,21,9 PM,68,Usually a little busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Friday,22,10 PM,51,Usually a little busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Friday,23,11 PM,38,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Friday,0,12 AM,23,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Saturday,6,6 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Saturday,7,7 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Saturday,8,8 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Saturday,9,9 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Saturday,10,10 AM,0,
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Saturday,11,11 AM,30,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Saturday,12,12 PM,47,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Saturday,13,1 PM,66,Usually a little busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Saturday,14,2 PM,75,Usually a little busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Saturday,15,3 PM,76,Usually a little busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Saturday,16,4 PM,78,Usually a little busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Saturday,17,5 PM,87,Usually as busy as it gets
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Saturday,18,6 PM,98,Usually as busy as it gets
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Saturday,19,7 PM,100,Usually as busy as it gets
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Saturday,20,8 PM,87,Usually as busy as it gets
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Saturday,21,9 PM,59,Usually a little busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Saturday,22,10 PM,41,Usually not too busy
O'Rourke's Public House,"1044 E Angela Blvd #103, South Bend, IN 46617",4.2,1408,$10–20,"['Pub', 'Bar', 'Family restaurant', 'Irish pub']",41.692611299999996,-86.2357464,Saturday,23,11 PM,28,Usually not too busy
